userId,genres
6786,Drama
6787,Drama|Thriller
6788,Comedy|Drama|Romance
6790,Drama|Fantasy|Sci-Fi
6791,Drama
6793,Children|Comedy|Drama
6794,Children|Comedy
6796,Crime|Drama
6797,Crime|Drama
6798,Children|Comedy|Crime|Musical
6800,Action|Crime
6803,Horror|Mystery|Thriller
6806,Action|Crime|Thriller
6807,Comedy
6808,Action|Adventure|War
6810,Drama|Thriller
6811,Comedy
6812,Action|Comedy|Thriller
6813,Comedy|Romance
6814,Action|Comedy
6816,Comedy
6818,Drama|War
6820,Drama|Horror|Thriller
6822,Drama|Western
6826,Comedy|Western
6827,Comedy
6828,Drama
6829,Comedy|Mystery
6830,Film-Noir|Horror|Thriller
6832,Drama
6835,Action|Horror|Sci-Fi
6840,Comedy|Drama
6850,Comedy|Drama
6851,Drama|Romance
6852,Crime|Drama
6856,Drama|Musical
6857,Action|Adventure|Animation|Fantasy
6858,Drama
6862,Crime|Drama|Thriller
6863,Comedy|Musical
6864,Documentary|Musical
6867,Comedy|Drama
6868,Crime|Drama|Mystery|Thriller
6869,Crime|Documentary
6870,Crime|Drama|Mystery
6872,Action|Horror
6873,Comedy|Romance
6874,Action|Crime|Thriller
6875,Comedy|Drama|Romance
6877,Comedy
6879,Drama|Thriller
6880,Horror
6881,Comedy|Drama
6883,Drama|Romance
6884,Crime|Drama|Thriller
6885,Crime|Drama|Mystery|Romance|Thriller
6887,Drama
6888,Comedy|Horror
6889,Adventure|Animation|Children
6890,Drama
6892,Comedy|Drama|Musical|Mystery
6893,Action|Comedy|Crime
6896,Documentary|War
6898,Drama
6902,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6906,Drama
6909,Thriller
6918,Drama
6920,Crime|Thriller
6927,Drama|Romance|Thriller
6930,Documentary
6932,Crime|Drama
6934,Action|Adventure|Sci-Fi|Thriller|IMAX
6935,Documentary
6936,Children|Comedy|Fantasy
6940,Drama
6942,Comedy|Drama|Romance
6944,Comedy
6945,Documentary
6947,Adventure|Drama|War
6950,Adventure|Thriller|Western
6951,Children|Comedy
6952,Horror|Thriller
6953,Crime|Drama|Mystery|Romance|Thriller
6954,Comedy|Crime|Drama|Mystery|Romance
6957,Comedy|Crime
6958,Children|Comedy|Fantasy|Horror
6959,Action|Adventure|Sci-Fi
6961,Drama
6963,Documentary
6964,Crime|Drama|Thriller
6966,Action|Crime|Fantasy|Sci-Fi|Thriller
6970,Comedy|Romance
6971,Drama|Thriller
6974,Comedy|Crime
6975,Drama|Horror|Thriller
6977,Action|Crime|Drama
6978,Comedy|Drama
6979,Drama|Sci-Fi|Thriller
6981,Drama
6982,Drama|War
6983,Drama|Romance
6985,Drama
6986,Adventure|Drama|Romance
6987,Crime|Fantasy|Horror
6989,Crime|Drama|Thriller
6990,Action|Adventure|Comedy|Crime|Drama
6991,Adventure|Drama|Romance
6992,Comedy|Drama
6993,Comedy|Drama|Romance
6995,Action|Comedy|Fantasy
6996,Action|Sci-Fi
6997,Crime|Drama
6999,Comedy|Romance
7000,Action|Adventure|Comedy
7001,Horror|Mystery|Sci-Fi|Thriller
7002,Drama
7003,Comedy|Drama|Mystery|Sci-Fi|Thriller
7004,Action|Comedy|Crime|Thriller
7005,Comedy
7007,Action|Comedy|Crime|Drama|Thriller
7008,Drama|Romance
7009,Drama
7010,Drama|Romance
7011,Comedy|Crime|Drama
7012,Comedy|Fantasy
7013,Drama|Film-Noir|Thriller
7016,Action|Drama
7017,Action|Thriller
7018,Crime|Drama|Thriller
7020,Comedy|Drama|Romance
7022,Action|Drama|Horror|Thriller
7023,Comedy|Drama|Romance
7024,Drama
7025,Drama|War
7026,Comedy
7027,Action|Western
7028,Comedy|Crime
7029,Horror|Thriller
7034,Drama|Romance
7036,Comedy|Fantasy
7038,Drama|Romance
7040,Action|Crime|Drama|Thriller
7042,Drama|Romance
7043,Drama
7044,Crime|Drama|Mystery|Romance|Thriller
7045,Children|Fantasy
7046,Comedy|Fantasy|Horror|Thriller
7048,Action|Adventure|Comedy|Crime
7050,Comedy|Musical|Romance
7051,Comedy
7055,Comedy|Musical|Romance
7056,Action|Crime|Drama
7058,Comedy
7059,Children|Drama
7060,Drama|Musical
7061,Drama|Romance
7062,Drama
7063,Adventure|Drama
7064,Drama|Fantasy
7065,Drama|War
7067,Comedy|Drama|Fantasy|Romance
7068,Drama|Mystery|Romance
7069,Drama
7070,Action|Adventure|Western
7071,Drama
7072,Action|Drama|Romance|Western
7073,Comedy|Crime|Mystery
7074,Comedy
7075,Adventure|Comedy|Musical
7076,Action|Crime|Drama|Thriller
7078,Drama
7079,Drama
7080,Drama|Musical|Romance
7081,Comedy
7082,Comedy|Romance
7083,Drama
7084,Comedy|Romance
7085,Comedy|Romance
7086,Comedy|Drama
7087,Adventure|Drama
7088,Drama|Romance
7089,Comedy|Drama
7090,Action|Adventure|Drama
7091,Comedy
7093,Comedy
7095,Drama
7096,Documentary
7099,Adventure|Animation|Drama|Fantasy|Sci-Fi
7101,Comedy|Romance
7102,Comedy|Crime|Drama
7104,Comedy|War
7107,Comedy|Thriller
7108,Action|Crime|Drama
7110,Drama|Thriller
7111,Drama|Romance
7115,Horror|Mystery|Thriller
7116,Horror|Mystery|Thriller
7117,Comedy|Horror
7121,Comedy|Romance
7122,Comedy|Drama|War
7123,Drama|Fantasy|Mystery|Sci-Fi
7125,Drama
7126,Comedy|Crime|Drama|Film-Noir|Musical
7130,Drama
7131,Drama
7132,Comedy|Musical|Romance
7135,Crime|Drama|Romance|Thriller
7136,Comedy|Drama|Romance
7137,Comedy|Drama|Romance
7139,Drama|Romance
7142,Drama|Romance
7143,Action|Adventure|Drama|War
7147,Drama|Fantasy|Romance
7149,Comedy|Drama|Romance
7150,Comedy
7151,Drama|Romance
7152,Drama|Thriller
7153,Action|Adventure|Drama|Fantasy
7154,Drama|Romance
7155,Comedy
7156,Documentary|War
7158,Drama
7160,Crime|Drama
7161,Children|Comedy
7162,Drama|Romance|War
7163,Action|Sci-Fi|Thriller
7164,Action|Adventure|Children|Fantasy
7165,Drama|Musical
7171,Documentary
7172,Drama
7173,Comedy|Romance
7177,Drama
7178,Drama
7179,Drama|Romance
7180,Crime|Drama|Thriller
7182,Comedy
7186,Comedy|Mystery
7189,Comedy
7190,Drama
7192,Action
7193,Action|Comedy
7195,Crime|Drama|Film-Noir
7196,Drama
7198,Comedy|Crime|Drama|Romance
7199,Comedy|Drama
7204,Drama
7206,Comedy
7207,Comedy
7208,Drama|Horror
7209,Comedy
7210,Western
7211,Comedy|Romance
7212,Comedy|Romance
7215,Adventure|Drama|Romance|Thriller|War
7216,Crime|Drama|Film-Noir|Thriller
7217,Crime|Drama|Film-Noir|Romance|Thriller
7219,Drama
7222,Comedy|Drama
7223,Drama|Film-Noir|Mystery
7228,Animation|Comedy|Fantasy
7234,Drama
7235,Action|Comedy|Crime|Drama|Horror|Thriller
7236,Sci-Fi
7238,Drama|War
7243,Drama
7245,Horror|Thriller
7247,Adventure|Children|Comedy|Fantasy|Musical
7248,Action|Adventure|Drama|War
7250,Comedy
7254,Drama|Sci-Fi|Thriller
7255,Comedy|Romance
7256,Adventure|Documentary
7257,Comedy|Crime|Thriller
7258,Comedy|Crime
7260,Comedy|Drama|Romance
7263,Drama
7265,Drama
7266,Comedy|Horror|Sci-Fi
7272,Action|Crime|Drama
7282,Comedy|Horror|Thriller
7283,Drama
7285,Drama
7293,Comedy|Romance
7294,Comedy
7299,Drama
7300,Action|Drama
7302,Action|Adventure|Fantasy
7303,Drama|War
7305,Crime|Drama|Mystery|Thriller
7307,Action|Adventure|Drama|War
7308,Adventure|Comedy
7309,Action|Adventure
7311,Drama|Romance
7312,Comedy|Drama
7315,Comedy|Drama
7316,Comedy
7317,Adventure|Comedy
7318,Drama
7319,Comedy|Horror
7320,Romance
7323,Comedy|Drama
7324,Adventure|Drama
7325,Action|Comedy|Crime|Thriller
7327,Drama
7334,Comedy|Drama
7335,Film-Noir
7340,Comedy
7343,Documentary
7346,Comedy|Romance
7347,Mystery|Thriller
7348,Thriller
7349,Drama
7352,Comedy|Drama|Romance
7354,Comedy|Drama|Romance
7355,Adventure|Animation|Comedy
7357,Drama|Romance
7358,Documentary
7360,Action|Drama|Horror|Thriller
7361,Drama|Romance|Sci-Fi
7362,Crime|Drama|Thriller
7366,Comedy|Drama|Romance
7367,Comedy|Crime
7369,Action|Adventure|Children|Comedy|Mystery
7371,Drama|Mystery|Thriller
7372,Drama
7373,Action|Adventure|Fantasy|Horror
7374,Animation|Children|Comedy|Musical|Western
7375,Comedy|Romance
7376,Action
7379,Drama|War|Western
7380,Comedy|Fantasy|Romance
7381,Action|Comedy|Crime
7382,Drama|Mystery|Thriller
7386,Adventure|Drama
7387,Action|Drama|Horror
7394,Action|Adventure|Comedy
7395,Comedy|Drama
7396,Drama
7407,Adventure|Comedy
7411,Comedy|Horror
7415,Comedy|Crime|Drama|Mystery
7419,Comedy|Thriller
7437,Comedy
7438,Action|Drama|Thriller
7439,Action|Crime|Thriller
7444,Comedy|Fantasy|Romance
7445,Action|Crime|Drama|Mystery|Thriller
7448,Comedy
7449,Drama|Horror|Thriller
7450,Comedy|Romance
7451,Comedy
7453,Action|Adventure|Comedy
7454,Action|Adventure|Fantasy|Horror
7456,Drama
7458,Action|Adventure|Drama|War
7459,Crime|Drama
7460,Comedy|Drama
7478,Drama
7481,Adventure|Drama|Sci-Fi
7482,Action|Crime
7484,Documentary
7487,Drama
7492,Drama|Horror
7493,Drama
7502,Action|Drama|War
7505,Drama|Horror|Mystery
7541,Comedy|Romance
7560,Drama|Thriller|War
7564,Horror
7566,Documentary
7569,Action|Adventure|Sci-Fi|Thriller
7570,Action|Adventure|Thriller
7571,Crime|Drama|Film-Noir|Thriller
7572,Drama
7573,Action|Adventure|Thriller
7574,Drama
7577,Comedy|Fantasy|Musical|Romance
7579,Comedy|Drama|Romance
7583,Drama
7584,Comedy|Romance
7585,Drama|Romance
7586,Drama|Thriller|War
7587,Crime|Drama|Thriller
7613,Drama
7614,Musical|Romance|Western
7615,Drama
7616,Mystery|Thriller
7619,Drama
7620,Comedy|Drama
7624,Drama
7625,Drama
7627,Comedy
7636,Horror|Thriller
7649,Adventure|Sci-Fi
7650,Horror
7669,Drama|Romance
7697,Comedy|Romance
7698,Drama|Thriller
7700,Action|Adventure|Drama|Thriller
7701,Comedy|Romance
7702,Drama
7705,Comedy|Romance
7706,Comedy|Musical
7708,Comedy|Fantasy
7713,Drama|Horror|Romance|Thriller
7714,Drama|Musical|Romance
7720,Action|Adventure|Comedy|Romance
7728,Crime|Drama|Film-Noir|Thriller
7738,Comedy|Drama|Romance
7743,Adventure|Children|Sci-Fi
7748,Crime|Drama
7753,Drama
7757,Action|Adventure|Fantasy
7759,Drama
7762,Drama|Thriller
7764,Drama|Horror
7766,Action|Drama|Thriller|War
7767,Drama
7771,Adventure|Drama
7773,Drama
7774,Adventure|Children
7782,Action|Drama
7786,Documentary
7787,Action|Drama|War
7789,Drama
7790,Animation|Children|Comedy
7791,Crime|Thriller
7792,Thriller
7802,Action|Adventure|Crime|Thriller
7809,Drama|Romance|War
7810,Adventure|Sci-Fi
7811,Drama|Sci-Fi
7812,Drama|Sci-Fi
7815,Comedy|Musical
7817,Fantasy|Sci-Fi
7818,Comedy
7820,Crime|Drama
7822,Adventure|Drama|Romance
7826,Comedy|Romance|Thriller
7827,Action|Sci-Fi|Thriller
7831,Comedy|Crime|Drama|Mystery|Romance
7832,Comedy|Crime|Mystery
7833,Comedy|Crime|Mystery
7834,Comedy|Crime|Mystery|Romance
7835,Comedy|Crime|Drama|Musical|Mystery|Romance
7836,Documentary|Musical
7840,Adventure|Comedy|War
7841,Fantasy|Sci-Fi
7842,Drama|Fantasy|Sci-Fi
7843,Comedy
7844,Action|Comedy
7845,Comedy|Horror|Sci-Fi
7846,Comedy|Horror|Sci-Fi
7872,Comedy|Drama
7878,Comedy|Crime|Western
7881,Horror
7882,Horror
7883,Drama|Horror
7888,Comedy|Musical
7889,Western
7892,Action
7894,Action|Western
7895,Crime|Drama|Thriller
7897,Comedy|Western
7899,Action
7914,Documentary
7915,Action|Adventure|Comedy
7916,Comedy
7919,Drama|Film-Noir
7920,Comedy|Crime
7921,Horror
7922,Crime|Drama
7924,Drama|Film-Noir|Thriller
7925,Action|Adventure
7926,Crime|Drama|Film-Noir|Thriller
7932,Documentary
7934,Comedy
7935,Drama|Fantasy|Horror|Mystery
7936,Drama|War
7938,Drama
7939,Drama
7941,Comedy|Romance
7942,Drama|Romance
7943,Crime|Film-Noir
7944,Drama|Thriller
7946,Drama
7947,Drama
7948,Comedy|Drama
7951,Fantasy|Horror
7958,Crime|Drama
7959,Drama
7976,Drama
7979,Documentary|Musical
7980,Action|Drama|War
7981,Crime|Drama|Thriller
7982,Drama|Horror|Mystery|Thriller
7983,Comedy
7984,Horror|Sci-Fi
7987,Horror
7990,Comedy|Musical
7991,Action|Sci-Fi
7995,Action|Drama
8003,Drama|Horror
8008,Fantasy|Musical|Romance
8009,Drama
8010,Drama
8011,Documentary
8012,Comedy|Drama
8014,Drama
8015,Adventure|Animation|Children|Fantasy
8016,Action|Crime|Drama|Thriller
8019,Drama|Horror|Mystery|Thriller
8033,Comedy|Crime|Romance
8039,Comedy|Western
8042,Crime|Drama
8044,Crime|Drama|Film-Noir
8056,Crime|Drama|Mystery
8057,Drama
8070,Drama
8093,Action|Drama|Romance|Thriller
8094,Drama|Thriller|Western
8117,Action|Comedy
8121,Comedy
8123,Comedy|Drama
8125,Drama|Romance
8126,Drama
8128,Drama
8129,Documentary
8130,Documentary
8131,Comedy|Romance
8132,Action|Drama
8133,Drama
8136,Crime|Horror|Sci-Fi
8137,Horror|Sci-Fi
8138,Horror|Sci-Fi
8142,Action|Crime
8143,Drama
8147,Drama|Sci-Fi
8154,Drama
8157,Animation|Fantasy|Thriller
8158,Crime|Drama
8167,Action|Adventure|Romance
8169,Children|Comedy|Fantasy|Sci-Fi
8183,Comedy|Drama
8187,Comedy|Musical
8188,Drama
8189,Comedy
8190,Comedy|Drama|War
8191,Drama
8194,Drama
8195,Drama|Mystery|Romance
8196,Comedy|Horror
8197,Drama|Romance|War
8199,Drama|Thriller
8207,Crime|Thriller
8208,Drama
8225,Horror
8228,Mystery
8235,Action|Comedy|Romance
8236,Drama|Film-Noir
8239,Comedy|Drama
8240,Drama
8253,Action|Adventure|Animation|Comedy|Crime|Mystery
8254,Comedy|Drama|Fantasy|Romance
8256,Drama|Romance
8257,Action|Drama|War
8261,Drama
8263,Comedy|Musical|Romance
8264,Documentary
8266,Drama|Musical
8267,Drama
8268,Action|Thriller
8273,Comedy|Drama|Romance
8275,Comedy
8290,Action|Crime
8327,Drama|Romance
8331,Comedy
8332,Drama
8336,Comedy|Romance
8337,Drama|War
8338,Drama
8340,Drama|Thriller
8341,Adventure|Crime|Drama
8360,Adventure|Animation|Children|Comedy|Musical|Romance
8361,Action|Adventure|Drama|Sci-Fi|Thriller
8362,Comedy|Drama|Romance
8363,Comedy
8364,Drama
8366,Comedy|Drama
8367,Drama
8368,Adventure|Fantasy|IMAX
8369,Action|Crime|Horror|Mystery|Thriller
8370,Action|Comedy|Crime|Drama
8371,Action|Sci-Fi|Thriller
8372,Animation|Children|Comedy
8373,Comedy|Fantasy|Thriller
8376,Comedy
8385,Comedy|Romance
8387,Comedy|Crime
8388,Comedy|Drama
8392,Drama
8403,Action|Adventure|Drama|Romance|War
8404,Crime|Mystery|Thriller
8410,Crime|Drama|Film-Noir
8420,Drama|Film-Noir
8422,Drama|Romance
8423,Children|Comedy|Romance
8447,Sci-Fi
8451,Drama
8453,Comedy|Romance
8459,Drama|Romance
8460,Musical|Romance
8462,Drama
8463,Drama
8464,Comedy|Documentary|Drama
8465,Crime|Drama|Film-Noir|Romance
8477,Romance|Sci-Fi
8482,Drama|Fantasy|Horror
8484,Drama|War
8485,Adventure|Drama|Romance
8487,Children|Comedy|Musical
8491,Crime|Drama|Film-Noir
8492,Drama|Fantasy
8493,Action|Drama|War
8494,Drama
8499,Drama
8502,Drama|Musical|Romance
8504,Comedy|Drama
8507,Crime|Drama|Horror
8511,Comedy
8522,Comedy|Western
8524,Drama
8525,Children|Comedy
8526,Adventure|Children|Comedy
8527,Crime|Drama
8528,Comedy
8529,Comedy|Drama|Romance
8530,Drama|Romance
8531,Action|Comedy|Crime
8533,Drama|Romance
8534,Adventure|Children|Drama
8535,Drama|Musical
8537,Action|Adventure|Animation|Children|Sci-Fi
8542,Comedy|Musical
8544,Comedy|Sci-Fi
8571,Comedy|Drama
8572,Children|Drama
8574,Animation|Children|Comedy|Musical
8575,Comedy|Drama
8576,Action|Comedy
8577,Documentary
8580,Adventure|Comedy|Fantasy|Musical
8581,Documentary|Drama
8582,Documentary|War
8583,Adventure|Drama|Romance
8584,Drama|Film-Noir
8589,Drama|War
8591,Adventure|Drama|Sci-Fi
8596,Comedy|Crime
8600,Crime|Drama|Film-Noir|Thriller
8604,Action|Comedy
8607,Adventure|Animation|Drama
8609,Comedy
8610,Comedy|Fantasy
8611,Comedy
8612,Adventure|Children|Drama
8614,Comedy|Romance
8616,Children|Musical|Romance
8617,Drama
8618,Drama|Western
8620,Comedy|Drama|Fantasy|Mystery
8622,Documentary
8623,Comedy|Romance
8625,Documentary
8629,Comedy|Fantasy
8633,Action|Adventure|Comedy|Sci-Fi
8636,Action|Adventure|Sci-Fi|IMAX
8638,Drama|Romance
8640,Action|Adventure|Drama|War
8641,Comedy
8642,Comedy
8643,Comedy|Romance
8644,Action|Adventure|Sci-Fi|Thriller
8645,Crime|Drama
8650,Drama
8654,Adventure
8656,Crime|Drama
8657,Western
8661,Adventure|Drama|Western
8665,Action|Crime|Thriller
8666,Action|Crime|Fantasy
8667,Drama|Romance
8670,Crime|Horror|Mystery|Thriller
8672,Drama
8675,Action|Drama|War
8684,Adventure|Drama
8689,Comedy|Crime|Thriller
8690,Comedy|Drama|Sci-Fi|War
8695,Comedy
8699,Drama
8700,Adventure|War
8709,Comedy|Romance
8711,Comedy
8712,Comedy|Romance
8713,Adventure|Children|Fantasy|Musical
8718,Drama
8720,Comedy
8722,Comedy|Fantasy|Romance
8724,Drama|War
8725,Comedy|Drama|Romance
8727,Drama
8730,Action|Drama|War
8743,Adventure|Fantasy|Sci-Fi
8745,Drama|Romance
8751,Crime|Drama|Film-Noir
8752,Drama|Film-Noir|Romance
8753,Documentary
8754,Drama
8761,Children|Drama
8763,Children|Comedy|Musical
8765,Crime|Film-Noir|Thriller
8766,Drama|Film-Noir|Mystery
8767,Crime|Film-Noir|Thriller
8768,Crime|Drama|Film-Noir
8772,Drama|Thriller
8777,Drama
8779,Comedy|Drama
8781,Thriller
8783,Drama|Mystery|Thriller
8784,Comedy|Drama|Romance
8785,Drama
8790,Comedy|Horror
8795,Action|Adventure|Drama|War
8796,Comedy|Musical
8797,Documentary
8798,Action|Crime|Drama|Thriller
8799,Comedy|Romance
8800,Romance|Sci-Fi
8807,Adventure|Comedy
8808,Comedy|Romance
8810,Action|Horror|Sci-Fi|Thriller
8811,Action|Adventure|Animation|Fantasy
8813,Drama
8814,Comedy
8819,Musical
8820,Comedy|Musical
8821,Comedy|Musical
8823,Comedy|Crime
8827,Comedy|Documentary
8828,Drama|Thriller
8830,Adventure|Drama|Horror|Sci-Fi|Thriller
8831,Crime|Thriller
8832,Action|Adventure|Drama
8833,Drama|Romance
8835,Drama|Thriller
8836,Drama|Romance|Thriller
8838,Drama|Romance
8839,Horror
8840,Drama
8848,Drama
8850,Adventure|Children|Drama
8851,Comedy
8853,Drama
8854,Horror
8857,Drama
8859,Comedy
8860,Action|Crime|Drama|Mystery|Thriller
8861,Action|Horror|Sci-Fi|Thriller
8864,Comedy|Drama
8865,Action|Adventure|Sci-Fi
8866,Comedy|Romance
8870,Drama|Mystery|Sci-Fi|Thriller
8871,Comedy
8872,Comedy
8873,Adventure|Drama
8874,Comedy|Horror
8879,Crime|Mystery|Thriller
8880,Drama
8882,Crime|Drama|Mystery|Thriller
8884,Comedy|Thriller
8892,Comedy|Horror
8893,Comedy|Horror
8899,Drama
8903,Horror|Mystery
8906,Horror
8907,Animation|Children|Comedy
8908,Action|Drama|Thriller
8910,Comedy
8911,Romance
8914,Drama|Sci-Fi
8915,Drama
8916,Comedy|Romance
8917,Action|Adventure|Animation|Comedy
8918,Comedy|Crime|Drama
8920,Drama
8921,Drama|Romance
8923,Drama|Romance
8927,Action|Comedy|Drama
8928,Comedy|Horror
8929,Children|Drama
8930,Documentary
8931,Documentary
8933,Comedy|Drama
8935,Children|Comedy|Romance
8937,Action|Drama
8938,Documentary
8943,Comedy|Drama
8946,Comedy
8947,Horror|Mystery|Thriller
8948,Comedy|Drama|Romance
8949,Comedy|Drama|Romance
8950,Drama|Mystery|Thriller
8951,Drama
8954,Documentary
8955,Crime|Drama|Thriller
8957,Horror|Mystery|Thriller
8958,Drama
8961,Action|Adventure|Animation|Children|Comedy
8963,Drama|Romance|Sci-Fi|Thriller
8964,Drama
8965,Adventure|Animation|Children|Fantasy|IMAX
8966,Drama
8968,Action|Adventure|Comedy|Crime|Thriller
8969,Comedy|Drama|Romance
8970,Drama
8972,Action|Adventure|Drama|Mystery|Thriller
8973,Drama|Thriller
8974,Adventure|Animation|Children|Comedy
8977,Action|Adventure|Drama|War
8979,Documentary
8981,Drama|Romance
8982,Drama
8983,Action|Drama|Romance
8984,Action|Comedy|Crime|Thriller
8985,Action|Fantasy|Horror|Thriller
8986,Comedy
8987,Documentary
8988,Comedy
8989,Comedy|Musical
8998,Documentary
8999,Documentary
9000,Documentary
9001,Comedy|War
9004,Adventure|Children|Sci-Fi
9005,Drama|Mystery|Sci-Fi
9010,Drama|Romance
9012,Drama
9018,Documentary|War
25737,Fantasy|Horror
25744,Documentary|Horror
25750,Comedy|Fantasy|Romance
25752,Comedy
25753,Drama
25755,Drama|Horror
25763,Drama
25764,Comedy|Drama|Romance
25769,Comedy|Romance
25771,Fantasy
25773,Crime|Drama
25774,Comedy|Drama|Romance
25777,Comedy
25788,Crime|Drama
25792,Comedy|Drama
25795,Comedy|Drama|Romance
25801,Comedy|Romance
25805,Comedy|Drama|Romance
25807,Adventure|Crime|Horror|Thriller
25825,Drama|Film-Noir
25826,Comedy|Romance
25827,Comedy|Romance
25828,Crime|Drama|Romance
25839,Comedy|Drama|Romance
25841,Drama
25842,Comedy|Fantasy|Romance
25850,Comedy|Drama|Romance
25852,Mystery|Thriller
25856,Drama|Romance
25865,Drama|Film-Noir
25868,Comedy|Romance
25874,Comedy|Musical
25882,Drama
25886,Drama|Romance
25891,Comedy|Fantasy|Romance
25898,Drama
25900,Drama
25901,Drama|War
25904,Drama|Film-Noir|Thriller
25906,Drama|Romance
25911,Crime|Film-Noir|Thriller
25916,Drama|War
25920,Crime|Drama|Film-Noir|Mystery|Thriller
25927,Drama|Film-Noir|Thriller
25929,Drama|Film-Noir
25930,Crime|Drama|Film-Noir|Thriller
25937,Musical|Romance
25940,Drama|Film-Noir|Mystery
25941,Drama|Romance
25945,Crime|Film-Noir|Romance
25947,Comedy
25952,Comedy|Drama
25962,Action|Adventure|Romance
25965,Comedy|Musical|Romance
25971,Drama|Romance
25972,Drama|Film-Noir
25993,Drama|Romance
25995,Action|Adventure|Drama
25996,Drama|Musical
25999,Drama
26003,Crime|Documentary|War
26005,Action|Adventure|Drama
26007,Drama|War
26009,Drama|War
26010,Musical|Romance
26012,Action|Adventure|Drama
26013,Adventure
26025,Adventure|Drama
26052,Crime|Drama
26079,Drama
26082,Drama
26084,Children|Comedy|Musical|Romance
26085,Adventure|Drama|Romance
26086,Drama|War
26093,Adventure|Animation|Children|Comedy|Drama|Fantasy|Musical|Romance
26094,Drama
26111,Drama
26116,Horror|Thriller
26117,Action|Crime|Drama|Film-Noir|Thriller
26122,Drama|Horror|War
26125,Comedy|Horror
26131,Drama|War
26133,Animation|Children|Comedy
26147,Comedy|Drama|Romance
26150,Drama|War
26151,Crime|Drama
26152,Action|Adventure|Comedy
26157,Horror
26160,Action|Adventure|Animation|Children|Comedy
26163,Documentary|Musical
26164,Adventure|Fantasy
26171,Comedy
26172,Action|Crime|Drama|Thriller
26176,Documentary|Drama
26178,Comedy|Drama|Romance
26180,Drama
26188,Drama
26198,Children|Comedy
26199,Comedy|Drama
26208,Comedy|Drama|Romance
26228,Drama|Romance
26229,Comedy|Drama
26231,Crime|Drama|Thriller
26241,Drama
26242,Action|Mystery|Thriller
26251,Drama
26258,Fantasy|Western
26265,Adventure|Comedy|Horror|Romance
26268,Comedy|Mystery
26271,Drama|Musical
26294,Comedy|Western
26302,Drama
26303,Horror|Thriller
26313,Comedy|Drama
26317,Drama|Romance
26318,Comedy|Drama
26320,Drama|Horror|Sci-Fi
26322,Action|Crime|Drama
26323,Comedy
26324,Comedy|Drama
26325,Documentary|War
26326,Drama
26338,Comedy|Romance
26342,Crime|Mystery|Thriller
26346,Drama
26349,Crime|Thriller
26350,Drama
26366,Documentary
26371,Drama|Western
26375,Action|Comedy|Crime
26386,Comedy|Thriller
26391,Drama|Musical|Romance
26393,Action|Thriller
26394,Drama|Romance
26400,Documentary
26403,Animation|Children|Fantasy
26404,Drama
26409,Horror|Sci-Fi
26413,Action|Comedy
26414,Comedy|Drama
26422,Comedy|Drama|Musical
26425,Action|Comedy
26430,Drama
26435,Comedy|Romance
26462,Crime|Drama|Thriller
26464,Action|Crime|Drama
26467,Drama|Sci-Fi
26471,Comedy|Documentary
26472,Adventure|Drama
26480,Action|Mystery|Sci-Fi
26485,Drama
26487,Drama
26492,Fantasy|Horror|Sci-Fi|Thriller
26494,Drama
26501,Comedy|Romance
26505,Comedy
26509,Comedy|Drama|Romance|Sci-Fi
26513,Action|Adventure|Comedy|Sci-Fi
26524,Documentary
26528,Children|Drama
26547,Action|Comedy|Crime|Thriller
26554,Drama|Mystery|Sci-Fi
26555,Comedy
26562,Drama
26564,Drama|Musical
26574,Comedy|Drama
26578,Drama
26581,Documentary
26585,Crime|Drama|Thriller
26587,Crime|Drama|Romance
26599,Comedy|Drama|Romance
26603,Fantasy|Horror|Sci-Fi|Thriller
26606,Action|Fantasy|Horror|Romance
26614,Action|Adventure|Drama|Mystery|Thriller
26622,Drama
26631,Animation|Fantasy|Mystery
26649,Adventure|Drama|Western
26655,Documentary
26662,Adventure|Animation|Children|Drama|Fantasy
26663,Crime|Romance|Thriller
26680,Comedy|Musical|Romance
26684,Comedy|Horror
26686,Comedy|Fantasy
26689,Drama
26693,Drama|Fantasy|Horror|Mystery|Thriller
26694,Drama
26695,Drama
26700,Comedy|Crime
26701,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
26702,Drama|Horror|Thriller
26704,Crime|Drama|Thriller
26712,Documentary
26726,Comedy
26729,Documentary
26731,Crime|Drama|Thriller
26732,Comedy
26736,Action|Crime|Thriller
26737,Crime|Drama
26749,Drama|Fantasy
26750,Adventure|Drama|Western
26775,Comedy|Musical|Romance
26776,Adventure|Animation|Comedy|Fantasy|Romance
26782,Drama|Musical
26784,Crime|Drama
26788,Comedy|Drama
26791,Drama|Romance|Thriller|War
26797,Documentary
26809,Drama
26810,Drama
26812,Drama
26819,Action|Sci-Fi
26835,Comedy|Thriller
26838,Comedy|Drama
26840,Action|Comedy|Crime|Drama
26842,Action|Adventure|Comedy|Drama
26843,Comedy|Romance
26850,Drama
26854,Action|Crime|Horror
26865,Action|Drama
26870,Comedy
26886,Action
26903,Animation|Drama|Romance
26915,Comedy|Drama
26947,Crime|Thriller
26974,Drama
26999,Adventure|Animation|Children|Musical|Romance
27002,Action|Documentary|Drama|Thriller
27005,Crime|Drama|Mystery|Thriller
27020,Drama|Romance
27022,Action|Crime|Thriller
